source,target,amount,timestamp,hour_of_day,day_of_week,sender_timezone,local_hour
0x3a3d22d6a007800e0ba9679e28fb5759ffa826b9,0x943db403251105195f56ce69c7c48a6320475ab1,2.0,1509918645.0,23,6,5,4
0x025c085220d000ca6ffbcb7c54ab9c7280dc8a76,0x20a7a56175872acf6d3a8566eb7af76e01900c84,1.0,1519196643.0,9,2,0,9
0x75ef676846732599862d0091fb485e7486838fd3,0xd31b1bee0c9f42cb47406d52a796d8a26c5cf802,42.0,1517620836.0,3,5,7,10
0x75ef676846732599862d0091fb485e7486838fd3,0xd31b1bee0c9f42cb47406d52a796d8a26c5cf802,90.0,1517700602.0,1,6,7,8
0x75ef676846732599862d0091fb485e7486838fd3,0xd31b1bee0c9f42cb47406d52a796d8a26c5cf802,3.485933359642189,1517740931.0,12,6,7,19
0x129314db94d89d129553d609e7078c173e81fb2d,0x8ee48417e24a1903b11056aa904f8de887c2c350,1.5,1518699698.0,15,3,-8,7
0xbc9c69b61b5423b17b97a7396556a152b4928610,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522480228.0,10,5,1,11
0x1ac5d648599b9767b1a1bd13eb8bf082b4c157c2,0x20a7a56175872acf6d3a8566eb7af76e01900c84,1.0,1519196863.0,9,2,3,12
0x36b786f3ec7de8ac4878980f4b021de62dddff41,0x2f93947429c9a9c740c3aae495707dd902b3382e,0.07962149,1509256771.0,7,6,4,11
0x1c6ef3fda3848df98de96aca8e4788cba778b7ea,0x41b68340d454f4130269b38f5b16118b011260a4,2.0,1508508942.0,17,4,4,21
0x5e27c8292fb1b1f2d6c7c614fdd3aeb9ced18cf3,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,0.015,1520453686.0,22,2,7,5
0x3810f09a20982161413b87f4661b7597c7dca964,0xea3a8bd1a99e16160832d6b473ce06c1058dff7e,0.008898029999999994,1534602461.0,17,5,-1,16
0x98d9ffa20a081c0741854b17c4ea9ef8fe49534d,0x560833296ef7a7f41b30c1065225fa9b33830c19,0.2,1515202779.0,3,5,8,11
0xf50c77d47ee9474bdb453b486204a4ff79103c24,0x89474953d6bc8275b88e331fdf1a92d552563712,0.000559,1503153354.0,17,5,1,18
0xf50c77d47ee9474bdb453b486204a4ff79103c24,0x89474953d6bc8275b88e331fdf1a92d552563712,0.009559,1505310689.0,16,2,1,17
0xf50c77d47ee9474bdb453b486204a4ff79103c24,0x89474953d6bc8275b88e331fdf1a92d552563712,0.018818478,1505389399.0,14,3,1,15
0xed77f8431dd77f9927a9581e3dba0e91ae0466d3,0xf9f876a42fcb0d40759790781fdc886449f54008,0.005,1526830366.0,18,6,0,18
0xed77f8431dd77f9927a9581e3dba0e91ae0466d3,0xe3224fa0197de258ba065c35380d7dfd2396ec89,0.01,1524460801.0,8,0,0,8
0x4df93311162d08bcb8d8158eacb145298f18cde1,0x20a7a56175872acf6d3a8566eb7af76e01900c84,0.5,1519201511.0,10,2,5,15
0xaaf1c2498e36d02ab2bbc32f90fb8cfced8ee63a,0x51d3ce5237b0aacb14ea4ddd1093b10afc69d40a,1.0,1506246607.0,12,6,1,13
0x63ee80eaf8e2460d1ca6e52859afe5e178d62b96,0x3f8a37bde9b15b65c82f9cdd00192e0ba36cc5fc,0.10971826428262826,1513801719.0,22,2,4,2
0x197e73b73feaaf97f62ee85f6cb74bd74b3ee3be,0x3f8a37bde9b15b65c82f9cdd00192e0ba36cc5fc,0.1083630587867973,1513799528.0,21,2,-11,10
0x3a11637ecc5b7fd3da965c8140b9b441cc35fb67,0xb08e4aa5ff20d95e707510880b6134c130fa286e,50.0,1520610514.0,17,4,9,2
0xa077c5ac99fa4f927b26db5006e78bfa4fce1480,0x3f8a37bde9b15b65c82f9cdd00192e0ba36cc5fc,0.08069162090047602,1513799595.0,21,2,2,23
0xf24246e0d5399ea85dbdadcfdbc9e8f14490db58,0x6faaeb4050fc4b15b131eff2ea887de829e9fc3f,0.0,1522943123.0,18,3,6,0
0xf24246e0d5399ea85dbdadcfdbc9e8f14490db58,0x6faaeb4050fc4b15b131eff2ea887de829e9fc3f,0.0,1522947043.0,19,3,6,1
0xf24246e0d5399ea85dbdadcfdbc9e8f14490db58,0x6faaeb4050fc4b15b131eff2ea887de829e9fc3f,0.0,1522949211.0,20,3,6,2
0xf24246e0d5399ea85dbdadcfdbc9e8f14490db58,0x9a670a4e0fa4dc648d1c3bf9d999fe985c9ffba3,0.0,1528238804.0,1,2,6,7
0xf24246e0d5399ea85dbdadcfdbc9e8f14490db58,0x9a670a4e0fa4dc648d1c3bf9d999fe985c9ffba3,0.0,1528243695.0,3,2,6,9
0xf24246e0d5399ea85dbdadcfdbc9e8f14490db58,0x9a670a4e0fa4dc648d1c3bf9d999fe985c9ffba3,0.0,1528244327.0,3,2,6,9
0xdedb6039f564d50f107d6c27794cd2c283e878d0,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522509329.0,18,5,2,20
0x7022e952f27f704b4906e3bf83a3d005aa326d45,0xb1daec35b9774288fd3895a30912961945878046,0.1,1505090010.0,3,0,6,9
0x6382c49e0f42c76f5300e69bfce3431de84467ff,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.3,1525936543.0,10,3,-1,9
0x903a3a72c43b46968411608c327b48528ac7673c,0x501577cd4865d7d50664a1519a79f1c0e7069154,0.82594805,1508852004.0,16,1,0,16
0x5b391c8ce4edcb0b83d479401be60a21f6b36f2c,0xc2d7cf95645d33006175b78989035c7c9061d3f9,0.0002,1521113917.0,13,3,5,18
0x5b391c8ce4edcb0b83d479401be60a21f6b36f2c,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522651337.0,9,0,5,14
0x5b391c8ce4edcb0b83d479401be60a21f6b36f2c,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522860492.0,19,2,5,0
0xc4a94eb9f5a96a4c9894767b5bba81df2929ac9b,0x40949225c4a1745a9946f6aaf763241c082cb9ac,11.21,1526398379.0,18,1,8,2
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00905005,1507642300.0,16,1,9,1
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.000439307,1507729494.0,16,2,9,1
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00749,1507747512.0,21,2,9,6
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00209,1507747677.0,21,2,9,6
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.041534137,1507786156.0,8,3,9,17
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.008318266,1507786469.0,8,3,9,17
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00822097,1507805630.0,13,3,9,22
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00992098,1507806764.0,14,3,9,23
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.004605491,1507809019.0,14,3,9,23
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.01084581,1507811644.0,15,3,9,0
0x422d4d1f8a9373dc8b75f3e1aeab786083f38a51,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00766592,1507892303.0,13,4,9,22
0xad065022f7fdc169292090c2726b776f05830b71,0xed3b61249bf08abd799e82075304e660bce1d68e,0.2,1528859012.0,6,2,-5,1
0xb98018ef4cbdddd9cf27163f9c4148cbd67b4709,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522528313.0,23,5,1,0
0xdc21532fdb2816cc942f5f9231a371de5d528c3c,0x9ee1e7d4f70a698689557b6bb67e8b6555e36d59,0.5,1524133743.0,13,3,1,14
0xdc21532fdb2816cc942f5f9231a371de5d528c3c,0x9ee1e7d4f70a698689557b6bb67e8b6555e36d59,2.0,1524134100.0,13,3,1,14
0x203d4ff1e43e32a69dbb420440e8e37fb24b0414,0xe3224fa0197de258ba065c35380d7dfd2396ec89,0.01,1524596097.0,21,1,8,5
0x458f14497244e14f27aa4acfbce267246970049e,0x8cf893f11f6037b14f0f827b9ed6aeef38931fb4,10.0,1507037100.0,16,1,3,19
0xa623f49e959905bce83796b5da040114015dbe77,0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,0.989,1524169922.0,23,3,7,6
0xd6c41232ddc0be9d421c868b562b07c2d5b74c31,0xfe68de56a07cd3af0ec40c22b0193115ecdd0501,0.96,1514132098.0,18,6,2,20
0xca6ef73adbfd5123f31a518472ecd6cb8e5f4b91,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,0.2,1516112409.0,16,1,1,17
0xca6ef73adbfd5123f31a518472ecd6cb8e5f4b91,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,0.08,1516117647.0,17,1,1,18
0xcbaa749b5c596e359e5902d8d0023e5a5ed5a3d0,0xc2d7cf95645d33006175b78989035c7c9061d3f9,0.006,1521485685.0,20,0,3,23
0xda92c68565b6f8b4ee5ce619fabd880f6e485604,0x4684d57d2fe38b7990d6d82760922da0928e4eda,0.505,1526988702.0,14,1,-4,10
0xda92c68565b6f8b4ee5ce619fabd880f6e485604,0x484f46f9dd32a0147126f07da4be61efc26ef42a,0.515,1530382443.0,21,5,-4,17
0xda92c68565b6f8b4ee5ce619fabd880f6e485604,0x69428858906050e78dbed8e65083d47139766b3f,0.5057764,1526818012.0,15,6,-4,11
0xda92c68565b6f8b4ee5ce619fabd880f6e485604,0x69428858906050e78dbed8e65083d47139766b3f,0.7934,1526818514.0,15,6,-4,11
0xda92c68565b6f8b4ee5ce619fabd880f6e485604,0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,2.485,1526882973.0,9,0,-4,5
0xda92c68565b6f8b4ee5ce619fabd880f6e485604,0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,1.87891231,1526907129.0,15,0,-4,11
0xd1383c03fd5dc5f19ebb2e7b8077beed36d3f2dc,0x6aef2850c2ce2ef583ae8a36be3357080608bdc3,0.328118468,1507884813.0,11,4,3,14
0xd1383c03fd5dc5f19ebb2e7b8077beed36d3f2dc,0x6aef2850c2ce2ef583ae8a36be3357080608bdc3,0.39958,1508711898.0,1,0,3,4
0xbfa1ab47af31f5a9a99483fa60b28b5268e1950a,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522577282.0,13,6,0,13
0xbfa1ab47af31f5a9a99483fa60b28b5268e1950a,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1533028081.0,12,1,0,12
0x645d1dea6cd0470678d39c5b7799e6e19c3bb95f,0xd11d565ba23b523ef7737aa24bdbb75a06521d87,0.499895,1521564783.0,18,1,1,19
0x645d1dea6cd0470678d39c5b7799e6e19c3bb95f,0xd11d565ba23b523ef7737aa24bdbb75a06521d87,0.069895,1521565260.0,19,1,1,20
0x8de7dfe645e11b73a67952bb35b56e86da2513de,0x4bf3e4d2378a1256cbe1cd1c2a8bc9857b811282,0.0,1511703235.0,15,6,2,17
0x949ee306a60c62da4b1fc4b746e75a3dab0f627f,0xcdb26199db086d54f7b11e50ca4374b4dd9ce13f,0.021787347546244284,1527712209.0,23,2,3,2
0x9549ffe222a976c91ab93f225384b048289de3f4,0x4bf3e4d2378a1256cbe1cd1c2a8bc9857b811282,0.0,1511883894.0,17,1,-5,12
0x5b6d4235581e83ce2a544a807e86e70196063623,0x69f8e87518129498da751f26ea2309db05e7270b,0.6,1519566723.0,15,6,-5,10
0x3af850a7ef5297872b33e84a5dfb798034ad06e4,0xf3ae45d5a0b8efb41444101267b56e6795051fac,1.212,1510665206.0,15,1,0,15
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,0.98969804,1520463994.0,1,3,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,0.52675269,1520464903.0,1,3,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,8.99,1520466274.0,1,3,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,0.89117759,1520466752.0,1,3,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,3.99,1520470309.0,2,3,-3,23
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,4.99,1520473225.0,3,3,-3,0
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,0.59,1520499117.0,10,3,-3,7
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,1.99521256,1520538726.0,21,3,-3,18
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xc77dcad596e1e8277a2c5a6f985c2e21ea905687,0.49,1519489259.0,18,5,-3,15
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1518674940.0,8,3,-3,5
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1518694184.0,13,3,-3,10
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.39,1518771841.0,11,4,-3,8
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.39,1518818982.0,0,5,-3,21
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1518822885.0,1,5,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.39,1518836664.0,5,5,-3,2
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.39,1518837362.0,5,5,-3,2
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.40094238,1518838078.0,5,5,-3,2
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1518878286.0,16,5,-3,13
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1518923672.0,5,6,-3,2
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.48985908,1518957208.0,14,6,-3,11
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.39,1518971644.0,18,6,-3,15
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.39,1518994582.0,0,0,-3,21
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1518998718.0,2,0,-3,23
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1519009083.0,4,0,-3,1
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.39,1519014137.0,6,0,-3,3
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1519020173.0,8,0,-3,5
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.4,1519020355.0,8,0,-3,5
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.65157206,1519644931.0,13,0,-3,10
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e87016fd144e1716b9985afb704fc359d243a4f,0.47982572,1519796309.0,7,2,-3,4
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xc348085a86d14f9ede78a5ddd5aa7fef232c9950,0.5,1532963110.0,18,0,-3,15
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x849143a3d086c1c3d06a2d9b6a7e70a7907608bb,0.5,1519567971.0,16,6,-3,13
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x785a751b2e36b2b0fdb80100b7ca14889a768a22,0.3126053,1519559760.0,13,6,-3,10
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x785a751b2e36b2b0fdb80100b7ca14889a768a22,0.24,1519618431.0,6,0,-3,3
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xf033f0d9c1bf050babe586fddd94d8928f02ac50,0.19253952,1524270691.0,3,5,-3,0
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x85d642eafb5f15ef54852b57302040ab066ff2c4,0.51877845,1527197903.0,0,4,-3,21
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x8c966ffddd04dd3169016ea0ec1d55465fb40d37,0.2,1518390397.0,1,0,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0.5,1528982029.0,16,3,-3,13
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0.14210288,1529828852.0,11,6,-3,8
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0.5,1529856612.0,19,6,-3,16
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0.49690259,1529864652.0,21,6,-3,18
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x336a3f0c4d40b1e39cee72e2e59330daf484848c,0.54879325,1530122021.0,20,2,-3,17
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xe009321b26350c2cff5db607068c1f6813df40d7,0.402,1519601596.0,1,0,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xc9194a772c23a595dfab28e30376f2e16ec39e01,10.79242742,1528978375.0,15,3,-3,12
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x8eead6a5776dce374257bf7d4500cfe3c1e362a6,0.59,1531007791.0,2,6,-3,23
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xed51c3c2fb6e6965aed7beec167b0596dc36116d,0.64519328,1525291116.0,22,2,-3,19
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xb0608ca76d2ec6984f652829e887811516e4b846,1.70735172,1525186953.0,18,1,-3,15
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xb0608ca76d2ec6984f652829e887811516e4b846,0.49426525,1525307206.0,3,3,-3,0
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x2223d0e991e67830f9184171e2f5a44c1f0dee09,0.02,1523672763.0,5,5,-3,2
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x2223d0e991e67830f9184171e2f5a44c1f0dee09,0.50830206,1523729346.0,21,5,-3,18
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.68048864,1520462234.0,0,3,-3,21
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.99,1520464716.0,1,3,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.29,1520472824.0,3,3,-3,0
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.09,1520476200.0,4,3,-3,1
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.29,1520479662.0,5,3,-3,2
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,1.0258839,1520483256.0,6,3,-3,3
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.4801607,1520487361.0,7,3,-3,4
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.48950376,1520487434.0,7,3,-3,4
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.3,1520493509.0,9,3,-3,6
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.5,1520498857.0,10,3,-3,7
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,1.0,1520500761.0,11,3,-3,8
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,1.0616444,1520502838.0,11,3,-3,8
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.5,1520503747.0,12,3,-3,9
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,0.32220083,1520503976.0,12,3,-3,9
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,1.39,1520562710.0,4,4,-3,1
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xd0206f494e1834a0ad76b202bebfc916317884cb,1.45080273,1520584115.0,10,4,-3,7
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x37761568af636f074595bce8ed20dd5b404ed798,0.39,1521751113.0,22,3,-3,19
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x37761568af636f074595bce8ed20dd5b404ed798,0.39,1521755037.0,23,3,-3,20
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x16c26eb6051fe13273c634cb6df70a26befa9ec3,0.51607133,1524901851.0,10,5,-3,7
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x16c26eb6051fe13273c634cb6df70a26befa9ec3,0.39540239,1525286631.0,21,2,-3,18
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x16c26eb6051fe13273c634cb6df70a26befa9ec3,0.989,1525293152.0,23,2,-3,20
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x3bd330f121c493db91e59d9125968d3df090a66f,2.092,1529350581.0,22,0,-3,19
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4e790c545478029d20816a7212c46adde058d63e,0.49,1527252783.0,15,4,-3,12
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xcac1e876812a36392ac2f58c507e912accc8c1ba,0.51,1526701930.0,6,5,-3,3
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xcac1e876812a36392ac2f58c507e912accc8c1ba,0.05,1526729078.0,14,5,-3,11
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x17a5a3fab6a22378756ef364f495032fb634eff8,0.318745,1519254473.0,1,3,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,0.59,1530187553.0,15,3,-3,12
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,13.78447373,1530893638.0,19,4,-3,16
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,1.0,1531222409.0,14,1,-3,11
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0.5,1531604898.0,0,6,-3,21
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0.49,1532042693.0,2,4,-3,23
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0.0761129,1532506938.0,11,2,-3,8
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xff8e6af02d41a576a0c82f7835535193e1a6bccc,0.49,1532598283.0,12,3,-3,9
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xf276c0ad29363689792702986667d562a3cb7c04,1.0,1536458480.0,5,6,-3,2
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x4fbc4c6c416a84e04b2239202396f378d7af51ee,2.77119,1525079933.0,12,0,-3,9
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x2a1cbda9f24255ff3489561af72342871c06b7a3,0.58684236,1526963042.0,7,1,-3,4
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,0.50114532,1526085611.0,3,5,-3,0
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,0.54286433,1529890435.0,4,0,-3,1
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xe704802a03e7657647b325edc2d045e76b3c1d73,0.9712379,1520616521.0,19,4,-3,16
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xdf1ec2e44a8b1774b068ecfc5ef1c937a86baf3e,0.09868755,1517460795.0,6,3,-3,3
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xdf1ec2e44a8b1774b068ecfc5ef1c937a86baf3e,0.23347714,1517518819.0,23,3,-3,20
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xeba3dbe720092b2c120fa5b6752936477ab4ec6b,0.59,1521759635.0,1,4,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xeba3dbe720092b2c120fa5b6752936477ab4ec6b,0.51,1521760441.0,1,4,-3,22
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xeba3dbe720092b2c120fa5b6752936477ab4ec6b,0.6174442,1521764461.0,2,4,-3,23
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xeba3dbe720092b2c120fa5b6752936477ab4ec6b,0.8891,1521765096.0,2,4,-3,23
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0xeba3dbe720092b2c120fa5b6752936477ab4ec6b,0.5,1521810695.0,15,4,-3,12
